flight_activity_id,passenger_key,airport_key,date_key,flight_status_key,passenger_count,is_international
935,935,8273,192,3,1,1
936,936,5846,3,3,1,1
937,937,9425,132,3,1,0
938,938,1260,282,2,1,1
939,939,554,356,1,1,1
940,940,8166,349,3,1,1
941,941,8159,343,2,1,1
942,942,9075,107,1,1,1
943,943,4834,142,1,1,1
944,944,6889,355,1,1,1
945,945,2242,133,1,1,1
946,946,2631,361,2,1,1
947,947,3489,163,2,1,1
948,948,199,262,1,1,1
949,949,7713,34,2,1,1
950,950,6989,83,3,1,1
951,951,2236,237,3,1,1
952,952,6088,104,1,1,0
953,953,5843,42,2,1,1
954,954,7943,195,1,1,1
955,955,7978,118,1,1,1
956,956,6018,303,1,1,1
957,957,4675,210,3,1,1
958,958,3064,160,2,1,1
959,959,6773,291,3,1,1
960,960,4303,351,3,1,1
961,961,2170,317,3,1,1
962,962,6034,318,3,1,1
963,963,3565,290,1,1,1
964,964,3905,4,3,1,1
965,965,2611,24,3,1,1
966,966,9280,98,2,1,1
967,967,8720,138,2,1,1
968,968,6449,4,1,1,1
969,969,4588,300,1,1,1
970,970,466,299,3,1,1
971,971,3357,268,3,1,1
972,972,7353,226,1,1,1
973,973,302,214,3,1,1
974,974,1373,224,3,1,1
975,975,6668,158,1,1,1
976,976,1101,254,3,1,1
977,977,4122,358,2,1,1
978,978,532,99,1,1,1
979,979,7495,234,3,1,1
980,980,5294,161,1,1,1
981,981,6400,158,3,1,1
982,982,3871,122,2,1,1
983,983,8141,158,2,1,1
984,984,3538,4,3,1,1
985,985,6275,177,3,1,1
986,986,1369,70,1,1,1
987,987,4531,85,3,1,1
988,988,69,35,1,1,1
989,989,3705,282,1,1,1
990,990,4598,192,3,1,1
991,991,1837,275,3,1,1
992,992,2574,123,3,1,1
993,993,914,33,3,1,1
994,994,5569,192,2,1,1
995,995,5462,14,2,1,1
996,996,8067,313,3,1,1
997,997,9609,356,2,1,1
998,998,6026,297,1,1,1
999,999,361,331,3,1,1
1000,1000,1352,122,1,1,1
1001,1001,187,25,1,1,1
1002,1002,5714,50,1,1,1
1003,1003,9610,96,2,1,1
1004,1004,9611,123,2,1,1
1005,1005,2021,30,3,1,1
1006,1006,1257,220,3,1,1
1007,1007,5661,225,3,1,1
1008,1008,7675,352,3,1,1
1009,1009,5965,141,2,1,1
1010,1010,209,357,3,1,1
1011,1011,6060,223,3,1,1
1012,1012,6359,259,1,1,1
1013,1013,8728,197,1,1,1
1014,1014,2406,351,2,1,1
1015,1015,1864,146,1,1,1
1016,1016,3283,273,1,1,1
1017,1017,9067,134,3,1,1
1018,1018,1852,360,2,1,1
1019,1019,2770,20,2,1,1
1020,1020,6363,280,2,1,1
1021,1021,840,188,3,1,1
1022,1022,7171,182,2,1,1
1023,1023,9414,357,2,1,0
1024,1024,5576,323,2,1,1
1025,1025,885,126,2,1,1
1026,1026,6791,309,2,1,1
1027,1027,1697,176,3,1,1
1028,1028,5845,88,3,1,1
1029,1029,5363,204,2,1,1
1030,1030,1585,180,3,1,1
1031,1031,9350,217,2,1,1
1032,1032,6450,305,2,1,1
1033,1033,7483,196,1,1,1
1034,1034,1232,265,1,1,1
1035,1035,3847,183,3,1,1
1036,1036,7445,63,1,1,1
1037,1037,3855,248,1,1,1
1038,1038,3004,279,3,1,1
1039,1039,9538,57,2,1,1
1040,1040,3161,336,2,1,1
1041,1041,1246,138,1,1,1
1042,1042,3947,182,3,1,1
1043,1043,5207,186,2,1,1
1044,1044,4181,174,1,1,1
1045,1045,1562,14,3,1,1
1046,1046,4562,202,3,1,1
1047,1047,4738,357,1,1,1
1048,1048,8829,301,3,1,1
1049,1049,6111,262,3,1,1
1050,1050,9142,76,3,1,1
1051,1051,162,141,3,1,1
1052,1052,9536,215,1,1,1
1053,1053,7440,276,1,1,1
1054,1054,7828,350,3,1,1
1055,1055,5809,125,1,1,1
1056,1056,9484,273,1,1,1
1057,1057,9292,118,3,1,1
1058,1058,7952,151,1,1,1
1059,1059,4684,147,1,1,1
1060,1060,260,253,3,1,1
1061,1061,6536,269,2,1,1
1062,1062,2812,129,1,1,1
1063,1063,760,355,1,1,1
1064,1064,583,30,2,1,1
1065,1065,7896,101,3,1,1
1066,1066,1738,217,2,1,1
1067,1067,4254,108,1,1,1
1068,1068,3319,184,2,1,1
1069,1069,918,206,1,1,1
1070,1070,2604,259,3,1,1
1071,1071,175,191,3,1,1
1072,1072,8568,181,3,1,1
1073,1073,372,228,3,1,1
1074,1074,8810,13,3,1,1
1075,1075,4369,250,1,1,1
1076,1076,8905,109,3,1,1
1077,1077,3940,210,3,1,1
1078,1078,7719,70,2,1,1
1079,1079,2302,170,2,1,1
1080,1080,3359,71,2,1,1
1081,1081,4251,338,3,1,1
1082,1082,1466,243,1,1,1
1083,1083,6201,110,1,1,1
1084,1084,3416,188,1,1,1
1085,1085,6118,25,2,1,1
1086,1086,2295,231,2,1,1
1087,1087,9433,124,2,1,1
1088,1088,8649,57,1,1,1
1089,1089,2057,128,2,1,1
1090,1090,3203,136,2,1,1
1091,1091,580,161,2,1,1
1092,1092,1215,135,2,1,1
1093,1093,4954,180,2,1,1
1094,1094,6128,241,1,1,1
1095,1095,3093,54,3,1,1
1096,1096,464,247,3,1,1
1097,1097,6416,58,2,1,1
1098,1098,3138,91,1,1,1
1099,1099,9202,143,1,1,1
1100,1100,413,74,2,1,1
1101,1101,2462,40,3,1,1
1102,1102,1184,239,1,1,1
1103,1103,3242,91,3,1,1
1104,1104,3237,306,1,1,1
1105,1105,5907,267,3,1,1
1106,1106,9612,186,3,1,1
1107,1107,8884,265,3,1,1
1108,1108,3852,87,2,1,1
1109,1109,2314,277,1,1,1
1110,1110,4154,30,2,1,1
1111,1111,4620,190,1,1,1
1112,1112,5561,235,1,1,1
1113,1113,7815,228,3,1,1
1114,1114,9044,51,2,1,1
1115,1115,836,327,2,1,1
1116,1116,9271,212,3,1,1
1117,1117,3494,64,2,1,1
1118,1118,7033,209,3,1,1
1119,1119,1365,213,3,1,1
1120,1120,1269,86,3,1,1
1121,1121,9494,161,3,1,1
1122,1122,2668,119,2,1,1
1123,1123,6235,17,1,1,1
1124,1124,7752,66,2,1,1
1125,1125,9283,29,2,1,1
1126,1126,1402,322,1,1,1
1127,1127,2422,37,1,1,1
1128,1128,4744,302,3,1,1
1129,1129,619,23,1,1,1
1130,1130,8178,215,3,1,1
1131,1131,4847,350,1,1,1
1132,1132,941,124,3,1,1
1133,1133,4463,151,1,1,1
1134,1134,511,160,1,1,1
1135,1135,349,134,2,1,1
1136,1136,955,55,3,1,1
1137,1137,8730,47,2,1,1
1138,1138,6693,217,3,1,1
1139,1139,7650,236,3,1,1
1140,1140,7938,362,3,1,1
1141,1141,9559,147,1,1,1
1142,1142,1045,12,1,1,1
1143,1143,5768,257,3,1,1
1144,1144,6609,14,3,1,1
1145,1145,1788,29,2,1,1
1146,1146,4658,122,2,1,1
1147,1147,8155,24,1,1,1
1148,1148,3549,6,3,1,1
1149,1149,7099,328,2,1,1
1150,1150,3311,221,1,1,1
1151,1151,8094,287,1,1,1
1152,1152,8337,16,1,1,1
1153,1153,3065,22,3,1,1
1154,1154,1696,134,2,1,1
1155,1155,3647,168,2,1,1
1156,1156,8309,311,2,1,1
1157,1157,6673,65,1,1,1
1158,1158,6199,57,2,1,1
1159,1159,8053,139,3,1,1
1160,1160,3543,354,2,1,1
1161,1161,9613,338,1,1,1
1162,1162,6468,157,1,1,1
1163,1163,9146,320,3,1,1
1164,1164,3811,214,3,1,1
1165,1165,143,28,1,1,1
1166,1166,2993,220,1,1,1
1167,1167,2563,128,1,1,1
1168,1168,8869,157,3,1,1
1169,1169,5532,278,1,1,1
1170,1170,4442,231,3,1,1
1171,1171,5639,239,3,1,1
1172,1172,1935,350,3,1,1
1173,1173,6849,56,2,1,1
1174,1174,4035,148,3,1,1
1175,1175,1678,100,1,1,1
1176,1176,4165,137,3,1,1
1177,1177,3269,189,3,1,1
1178,1178,7893,55,2,1,1
1179,1179,438,264,2,1,1
1180,1180,778,108,3,1,1
1181,1181,1778,132,2,1,1
1182,1182,9589,326,1,1,1
1183,1183,5799,127,2,1,1
1184,1184,3097,154,2,1,1
1185,1185,901,276,1,1,1
1186,1186,5301,248,2,1,1
1187,1187,6782,173,3,1,1
1188,1188,1007,253,1,1,1
1189,1189,6089,60,3,1,1
1190,1190,5491,94,2,1,1
1191,1191,2782,38,2,1,1
1192,1192,7475,100,2,1,1
1193,1193,8621,77,1,1,1
1194,1194,7810,298,3,1,1
1195,1195,6381,85,3,1,1
1196,1196,9453,205,1,1,1
1197,1197,7933,358,2,1,1
1198,1198,6936,147,1,1,1
1199,1199,1722,282,2,1,1
1200,1200,637,139,2,1,1
1201,1201,2204,152,2,1,1
1202,1202,2625,331,3,1,1
1203,1203,3900,64,2,1,1
1204,1204,3652,257,2,1,1
1205,1205,3706,70,2,1,1
1206,1206,5462,72,1,1,1
1207,1207,6592,358,2,1,1
1208,1208,4396,215,2,1,1
1209,1209,2630,18,1,1,1
1210,1210,3609,89,2,1,1
1211,1211,7521,327,3,1,1
1212,1212,1771,131,2,1,1
1213,1213,7396,113,3,1,1
1214,1214,1637,180,2,1,1
1215,1215,9368,302,2,1,1
1216,1216,1563,293,3,1,1
1217,1217,3614,188,3,1,1
1218,1218,9614,49,3,1,1
1219,1219,5947,276,2,1,1
1220,1220,2815,127,3,1,1
1221,1221,4302,214,2,1,1
1222,1222,5717,310,2,1,1
1223,1223,8243,97,1,1,1
1224,1224,7356,342,2,1,1
1225,1225,5374,120,2,1,1
1226,1226,3856,68,3,1,1
1227,1227,5107,98,2,1,1
1228,1228,6104,13,1,1,1
1229,1229,679,221,3,1,1
1230,1230,7393,35,1,1,1
1231,1231,1642,46,3,1,1
1232,1232,1306,38,3,1,1
1233,1233,2751,159,3,1,1
1234,1234,873,315,1,1,1
1235,1235,8103,147,2,1,1
1236,1236,2913,180,1,1,1
1237,1237,4481,98,1,1,1
1238,1238,7359,203,1,1,1
1239,1239,8791,229,3,1,1
1240,1240,1022,278,1,1,1
1241,1241,7041,210,1,1,1
1242,1242,5729,136,1,1,1
1243,1243,1353,148,1,1,1
1244,1244,2479,276,1,1,1
1245,1245,4883,293,3,1,1
1246,1246,7870,8,2,1,1
1247,1247,7513,203,1,1,1
1248,1248,8065,198,1,1,1
1249,1249,8535,199,1,1,1
1250,1250,5803,28,1,1,1
1251,1251,8691,185,1,1,1
1252,1252,4108,239,3,1,1
1253,1253,1108,149,1,1,1
1254,1254,5755,268,2,1,1
1255,1255,6736,241,2,1,1
1256,1256,3508,318,3,1,1
1257,1257,8560,238,2,1,1
1258,1258,1399,279,1,1,1
1259,1259,6159,337,1,1,1
1260,1260,2580,65,1,1,1
1261,1261,3229,9,1,1,1
1262,1262,3901,167,2,1,1
1263,1263,9166,264,3,1,1
1264,1264,2168,260,1,1,1
1265,1265,2562,166,3,1,1
1266,1266,4836,119,3,1,1
1267,1267,3367,269,3,1,1
1268,1268,3669,341,1,1,1
1269,1269,2141,199,1,1,1
1270,1270,4851,238,1,1,1
1271,1271,5655,228,3,1,1
1272,1272,5738,106,3,1,1
1273,1273,6549,107,3,1,1
1274,1274,218,249,1,1,1
1275,1275,8200,52,1,1,1
1276,1276,7159,221,1,1,1
1277,1277,4280,192,2,1,1
1278,1278,7218,49,3,1,1
1279,1279,789,239,3,1,1
1280,1280,8010,171,1,1,1
1281,1281,4393,60,3,1,1
1282,1282,1261,332,2,1,1
1283,1283,5204,154,1,1,1
1284,1284,1517,84,1,1,1
1285,1285,4533,146,1,1,1
1286,1286,5652,296,3,1,1
1287,1287,4971,304,2,1,1
1288,1288,4045,193,3,1,1
1289,1289,5218,216,2,1,1
1290,1290,3740,326,3,1,1
1291,1291,60,6,1,1,1
1292,1292,998,42,2,1,1
1293,1293,276,200,2,1,1
1294,1294,8389,332,3,1,1
1295,1295,5916,205,3,1,1
1296,1296,395,68,3,1,1
1297,1297,2319,90,3,1,1
1298,1298,6463,338,2,1,1
1299,1299,5445,267,2,1,1
1300,1300,1603,347,2,1,1
1301,1301,5633,186,3,1,1
1302,1302,2324,199,1,1,1
1303,1303,2973,295,1,1,1
1304,1304,7689,151,3,1,1
1305,1305,476,285,1,1,1
1306,1306,6548,299,1,1,1
1307,1307,5624,72,2,1,1
1308,1308,736,159,1,1,1
1309,1309,443,2,3,1,1
1310,1310,6702,144,1,1,1
1311,1311,5866,76,2,1,1
1312,1312,3949,12,3,1,1
1313,1313,6767,98,1,1,1
1314,1314,5393,143,2,1,1
1315,1315,8261,181,1,1,1
1316,1316,1664,55,3,1,1
1317,1317,2226,105,3,1,1
1318,1318,7020,75,2,1,1
1319,1319,1538,245,3,1,1
1320,1320,1560,139,1,1,1
1321,1321,3661,53,3,1,1
1322,1322,1088,242,2,1,1
1323,1323,300,297,3,1,1
1324,1324,9615,98,2,1,1
1325,1325,5697,269,1,1,1
1326,1326,82,196,1,1,1
1327,1327,2425,256,2,1,1
1328,1328,2417,90,1,1,1
1329,1329,9171,146,1,1,1
1330,1330,6699,21,2,1,1
1331,1331,2785,300,1,1,0
1332,1332,3147,19,1,1,1
1333,1333,4535,8,1,1,1
1334,1334,5623,185,2,1,1
1335,1335,4847,115,2,1,1
1336,1336,2683,106,3,1,1
1337,1337,310,150,2,1,1
1338,1338,6877,328,3,1,1
1339,1339,1850,201,2,1,1
1340,1340,1696,116,2,1,1
1341,1341,2276,288,3,1,1
1342,1342,3361,108,3,1,1
1343,1343,2494,46,1,1,1
1344,1344,9230,47,3,1,1
1345,1345,6228,220,3,1,1
1346,1346,1593,188,2,1,1
1347,1347,9565,232,3,1,0
1348,1348,1326,43,1,1,1
1349,1349,3903,202,3,1,1
1350,1350,7784,93,3,1,1
1351,1351,2537,102,1,1,1
1352,1352,5092,249,3,1,1
1353,1353,8164,153,1,1,1
1354,1354,8451,337,2,1,1
1355,1355,5104,103,2,1,1
1356,1356,8477,345,2,1,1
1357,1357,4504,24,2,1,1
1358,1358,9386,177,3,1,1
1359,1359,8811,239,3,1,1
1360,1360,5707,363,2,1,1
1361,1361,6179,271,3,1,1
1362,1362,9020,140,3,1,1
1363,1363,3534,273,3,1,1
1364,1364,6712,233,1,1,1
1365,1365,8047,342,1,1,1
1366,1366,1269,146,3,1,1
1367,1367,4875,289,2,1,1
1368,1368,1281,273,1,1,1
1369,1369,8147,342,3,1,1
1370,1370,1212,31,2,1,1
1371,1371,2366,270,1,1,1
1372,1372,2209,265,3,1,1
1373,1373,8127,34,3,1,1
1374,1374,7993,43,2,1,1
1375,1375,3093,141,1,1,1
1376,1376,5654,355,1,1,1
1377,1377,2582,26,2,1,1
1378,1378,3142,194,1,1,1
1379,1379,647,270,1,1,1
1380,1380,5750,88,2,1,1
1381,1381,6307,193,3,1,1
1382,1382,9229,163,3,1,1
1383,1383,7620,183,3,1,1
1384,1384,3920,326,3,1,1
1385,1385,7815,352,2,1,1
1386,1386,3650,360,1,1,1
1387,1387,6403,10,1,1,1
1388,1388,9606,89,2,1,1
1389,1389,3354,2,1,1,1
1390,1390,9520,229,3,1,1
1391,1391,4988,190,3,1,1
1392,1392,2293,342,3,1,1
1393,1393,1669,227,3,1,1
1394,1394,8027,39,3,1,1
1395,1395,1609,61,3,1,1
1396,1396,2130,234,2,1,1
1397,1397,567,149,1,1,1
1398,1398,6096,293,1,1,1
1399,1399,5788,162,2,1,1
1400,1400,9616,90,2,1,1
1401,1401,3649,34,1,1,1
1402,1402,7744,180,3,1,1
1403,1403,1546,68,3,1,1
1404,1404,6839,151,2,1,1
1405,1405,7523,320,1,1,1
1406,1406,4837,219,3,1,1
1407,1407,8260,198,1,1,1
1408,1408,9576,355,1,1,1
1409,1409,1039,217,2,1,1
1410,1410,3323,54,3,1,1
1411,1411,2722,360,1,1,1
1412,1412,7915,289,3,1,1
1413,1413,1352,276,2,1,1
1414,1414,7385,361,2,1,1
1415,1415,5790,321,1,1,1
1416,1416,7658,171,1,1,1
1417,1417,7205,181,3,1,1
1418,1418,7007,14,1,1,1
1419,1419,9472,109,1,1,1
1420,1420,9055,204,3,1,1
1421,1421,4033,55,2,1,1
1422,1422,5920,328,1,1,1
1423,1423,4455,313,3,1,1
1424,1424,5711,114,3,1,1
1425,1425,148,202,2,1,1
1426,1426,5922,304,3,1,1
1427,1427,4231,112,2,1,1
1428,1428,8449,166,3,1,1
1429,1429,182,86,3,1,1
1430,1430,7813,259,3,1,1
1431,1431,5364,182,1,1,1
1432,1432,2098,187,2,1,1
1433,1433,2484,23,1,1,1
1434,1434,1668,10,2,1,1
1435,1435,9155,355,2,1,1
1436,1436,3808,17,2,1,1
1437,1437,2861,279,1,1,1
1438,1438,2744,125,2,1,1
1439,1439,1936,337,2,1,1
1440,1440,6433,8,2,1,1
1441,1441,4826,177,2,1,1
1442,1442,1428,340,2,1,1
1443,1443,2748,347,2,1,1
1444,1444,3668,205,2,1,1
1445,1445,3519,89,3,1,1
1446,1446,565,190,1,1,1
1447,1447,1972,179,3,1,1
1448,1448,7361,329,3,1,1
1449,1449,3084,318,2,1,1
1450,1450,6257,233,1,1,1
1451,1451,6825,150,3,1,1
1452,1452,9599,74,3,1,1
1453,1453,6297,150,2,1,1
1454,1454,5119,295,3,1,1
1455,1455,8936,268,1,1,1
1456,1456,9223,73,1,1,1
1457,1457,4669,43,1,1,1
1458,1458,4666,270,3,1,1
1459,1459,7985,358,1,1,1
1460,1460,284,342,3,1,1
1461,1461,3351,248,1,1,1
1462,1462,8281,287,3,1,1
1463,1463,1798,135,2,1,1
1464,1464,7655,328,2,1,1
1465,1465,4078,186,2,1,1
1466,1466,4179,218,3,1,1
1467,1467,1870,288,2,1,1
1468,1468,1346,320,2,1,1
1469,1469,8916,262,1,1,1
1470,1470,8796,149,1,1,1
1471,1471,3236,203,2,1,1
1472,1472,3693,264,3,1,1
1473,1473,1744,285,2,1,1
1474,1474,779,188,2,1,1
1475,1475,3504,184,3,1,1
1476,1476,8851,181,1,1,1
1477,1477,5566,339,3,1,1
1478,1478,3483,208,2,1,1
1479,1479,4148,242,1,1,1
1480,1480,1037,1,3,1,1
1481,1481,9164,103,1,1,1
1482,1482,6511,158,2,1,1
1483,1483,6177,158,3,1,1
1484,1484,2261,218,1,1,1
1485,1485,4340,322,3,1,1
1486,1486,5297,355,3,1,1
1487,1487,785,231,1,1,1
1488,1488,8874,95,3,1,1
1489,1489,6487,221,1,1,1
1490,1490,4760,297,2,1,1
1491,1491,5758,178,1,1,1
1492,1492,6032,160,1,1,1
1493,1493,5509,152,2,1,1
1494,1494,8208,168,1,1,1
1495,1495,4453,267,3,1,1
1496,1496,363,127,1,1,1
1497,1497,404,245,2,1,1
1498,1498,3443,275,2,1,1
1499,1499,982,124,1,1,1
1500,1500,1674,184,2,1,1
1501,1501,2702,112,2,1,1
1502,1502,4758,160,3,1,1
1503,1503,7844,166,1,1,1
1504,1504,6300,196,1,1,1
1505,1505,6868,222,2,1,1
1506,1506,6553,184,2,1,1
1507,1507,2442,264,1,1,1
1508,1508,8603,103,2,1,1
1509,1509,7091,33,3,1,1
1510,1510,2924,129,1,1,1
1511,1511,3690,208,1,1,1
1512,1512,161,32,3,1,1
1513,1513,790,227,1,1,1
1514,1514,828,227,3,1,1
1515,1515,7240,208,3,1,1
1516,1516,9267,158,2,1,1
1517,1517,7883,63,2,1,1
1518,1518,2772,358,1,1,1
1519,1519,1969,135,1,1,1
1520,1520,2126,84,2,1,1
1521,1521,53,161,2,1,1
1522,1522,2276,68,1,1,1
1523,1523,7010,270,3,1,1
1524,1524,8765,313,2,1,1
1525,1525,6121,178,2,1,1
1526,1526,3818,145,1,1,1
1527,1527,4578,292,3,1,1
1528,1528,7400,228,2,1,1
1529,1529,5680,300,2,1,1
1530,1530,3021,71,3,1,1
1531,1531,5911,260,3,1,1
1532,1532,732,254,1,1,1
1533,1533,6213,21,2,1,1
1534,1534,8336,91,1,1,1
1535,1535,3669,351,2,1,1
1536,1536,4940,342,1,1,1
1537,1537,5112,136,3,1,1
1538,1538,3002,280,2,1,1
1539,1539,5237,80,1,1,1
1540,1540,6387,243,1,1,1
1541,1541,4094,258,1,1,1
1542,1542,2205,16,1,1,1
1543,1543,263,199,3,1,1
1544,1544,6049,236,2,1,1
1545,1545,5545,137,3,1,1
1546,1546,8141,123,2,1,1
1547,1547,7701,308,2,1,1
1548,1548,7386,29,3,1,1
1549,1549,7358,177,1,1,1
1550,1550,5785,49,2,1,1
1551,1551,8537,285,2,1,1
1552,1552,9611,102,3,1,1
1553,1553,6795,257,3,1,1
1554,1554,8202,257,3,1,1
1555,1555,6343,96,1,1,1
1556,1556,2858,327,3,1,1
1557,1557,3868,287,1,1,1
1558,1558,954,177,1,1,1
1559,1559,2729,275,1,1,1
1560,1560,4937,161,1,1,1
1561,1561,6311,280,3,1,1
1562,1562,809,184,3,1,1
1563,1563,2831,151,2,1,1
1564,1564,9238,160,3,1,1
1565,1565,5032,35,3,1,1
1566,1566,679,122,2,1,1
1567,1567,9024,32,2,1,1
1568,1568,3701,247,2,1,1
1569,1569,3215,25,3,1,1
1570,1570,8665,80,1,1,1
1571,1571,5959,90,1,1,1
1572,1572,4043,103,1,1,1
1573,1573,5187,241,1,1,1
1574,1574,528,52,2,1,1
1575,1575,7103,104,2,1,1
1576,1576,6426,99,1,1,1
1577,1577,7535,229,1,1,1
1578,1578,6783,3,3,1,1
1579,1579,7580,208,2,1,1
1580,1580,2853,329,3,1,0
1581,1581,3948,78,3,1,0
1582,1582,7150,251,2,1,1
1583,1583,7621,150,3,1,1
1584,1584,5573,42,2,1,1
1585,1585,3938,42,1,1,1
1586,1586,3224,107,2,1,1
1587,1587,8084,61,3,1,1
1588,1588,4088,81,1,1,1
1589,1589,1972,31,1,1,1
1590,1590,4184,65,1,1,1
1591,1591,4646,328,3,1,1
1592,1592,7532,107,3,1,1
1593,1593,2934,126,3,1,1
1594,1594,4316,207,3,1,1
1595,1595,8863,238,1,1,1
1596,1596,774,64,1,1,1
1597,1597,574,33,3,1,1
1598,1598,5661,282,2,1,1
1599,1599,7366,35,2,1,1
1600,1600,7650,307,1,1,1
1601,1601,8649,70,2,1,1
1602,1602,8472,88,1,1,1
1603,1603,8821,62,2,1,1
1604,1604,6441,255,2,1,1
1605,1605,1634,183,3,1,1
1606,1606,4241,11,3,1,1
1607,1607,818,72,2,1,1
1608,1608,2442,289,1,1,1
1609,1609,4501,266,2,1,1
1610,1610,837,152,1,1,1
1611,1611,7881,74,3,1,1
1612,1612,3515,239,2,1,1
1613,1613,2087,38,3,1,1
1614,1614,4061,37,2,1,1
1615,1615,8763,277,3,1,1
1616,1616,1862,161,3,1,1
1617,1617,7815,260,2,1,1
1618,1618,5857,298,1,1,1
1619,1619,1153,2,3,1,1
1620,1620,2710,341,1,1,1
1621,1621,5837,32,3,1,1
1622,1622,8241,3,3,1,1
1623,1623,1211,177,2,1,1
1624,1624,108,14,1,1,1
1625,1625,6642,112,1,1,1
1626,1626,7067,169,1,1,1
1627,1627,6300,43,2,1,1
1628,1628,2445,172,3,1,1
1629,1629,6187,348,3,1,1
1630,1630,8254,252,2,1,1
1631,1631,7480,135,3,1,1
1632,1632,7677,165,1,1,1
1633,1633,4867,30,2,1,1
1634,1634,694,13,2,1,1
1635,1635,2154,5,2,1,1
1636,1636,2291,288,1,1,1
1637,1637,1639,123,3,1,1
1638,1638,3629,25,3,1,1
1639,1639,9617,308,3,1,1
1640,1640,3559,149,3,1,0
1641,1641,8123,19,1,1,1
1642,1642,3290,259,2,1,1
1643,1643,5443,146,1,1,1
1644,1644,4380,327,2,1,1
1645,1645,1145,110,1,1,1
1646,1646,2037,17,3,1,1
1647,1647,5242,315,3,1,1
1648,1648,2487,201,3,1,1
1649,1649,4479,363,2,1,1
1650,1650,6809,291,3,1,1
1651,1651,1200,325,1,1,1
1652,1652,2803,136,3,1,1
1653,1653,924,203,1,1,1
1654,1654,4373,292,3,1,1
1655,1655,2717,256,3,1,1
1656,1656,7968,200,3,1,1
1657,1657,2174,130,3,1,1
1658,1658,7725,359,2,1,1
1659,1659,5951,76,1,1,1
1660,1660,165,326,2,1,1
1661,1661,9106,1,1,1,1
1662,1662,5004,173,1,1,1
1663,1663,8022,110,2,1,1
1664,1664,4669,85,2,1,1
1665,1665,7028,92,1,1,1
1666,1666,7091,358,2,1,1
1667,1667,6281,171,3,1,1
1668,1668,5309,196,1,1,1
1669,1669,7519,13,1,1,1
1670,1670,1206,334,3,1,1
1671,1671,3076,321,3,1,1
1672,1672,5190,223,2,1,1
1673,1673,9507,158,1,1,1
1674,1674,9054,196,3,1,1
1675,1675,2392,280,2,1,1
1676,1676,5489,150,1,1,1
1677,1677,4186,32,3,1,1
1678,1678,8159,256,2,1,1
1679,1679,7431,291,1,1,1
1680,1680,3475,363,2,1,1
1681,1681,4344,181,2,1,1
1682,1682,4668,104,2,1,1
1683,1683,401,152,3,1,1
1684,1684,8705,213,3,1,1
1685,1685,7163,73,1,1,1
1686,1686,7910,92,3,1,1
1687,1687,2126,183,3,1,1
1688,1688,1598,43,2,1,1
1689,1689,5550,22,3,1,1
1690,1690,9041,206,1,1,1
1691,1691,147,312,3,1,1
1692,1692,8750,143,3,1,1
1693,1693,7784,104,3,1,1
1694,1694,1807,342,1,1,1
1695,1695,6490,59,2,1,1
1696,1696,322,18,3,1,1
1697,1697,6695,36,1,1,1
1698,1698,6871,115,3,1,1
1699,1699,3995,321,3,1,1
1700,1700,707,185,1,1,1
1701,1701,6570,172,1,1,1
1702,1702,8642,158,3,1,1
1703,1703,5149,65,1,1,1
1704,1704,2836,258,1,1,1
1705,1705,8066,330,2,1,1
1706,1706,4539,171,1,1,1
1707,1707,9428,170,2,1,1
1708,1708,7305,77,1,1,1
1709,1709,4329,88,2,1,1
1710,1710,5936,17,1,1,1
1711,1711,2889,183,2,1,1
1712,1712,4779,344,3,1,1
1713,1713,397,352,3,1,1
1714,1714,9436,18,1,1,1
1715,1715,9273,126,2,1,1
1716,1716,5632,177,3,1,1
1717,1717,5693,321,1,1,1
1718,1718,9185,278,3,1,1
1719,1719,9248,88,3,1,1
1720,1720,688,43,3,1,1
1721,1721,7469,88,2,1,1
1722,1722,6017,137,2,1,1
1723,1723,3537,187,3,1,1
1724,1724,5470,193,1,1,1
1725,1725,380,192,2,1,1
1726,1726,1701,28,1,1,1
1727,1727,732,193,1,1,1
1728,1728,4203,1,3,1,1
1729,1729,5986,246,1,1,1
1730,1730,921,174,3,1,1
1731,1731,4591,258,3,1,1
1732,1732,7622,179,2,1,1
1733,1733,1891,239,2,1,1
1734,1734,3691,337,3,1,1
1735,1735,7514,37,3,1,1
1736,1736,7159,174,3,1,1
1737,1737,4802,310,2,1,1
1738,1738,3247,353,1,1,1
1739,1739,3828,42,1,1,1
1740,1740,5638,76,2,1,1
1741,1741,3867,77,1,1,0
1742,1742,3380,113,3,1,0
1743,1743,2553,41,2,1,1
1744,1744,3606,146,3,1,1
1745,1745,7321,304,1,1,1
1746,1746,8216,78,2,1,1
1747,1747,566,23,1,1,1
1748,1748,241,251,1,1,1
1749,1749,4851,45,2,1,1
1750,1750,8870,343,1,1,1
1751,1751,2219,3,1,1,1
1752,1752,8115,195,3,1,1
1753,1753,2258,108,1,1,1
1754,1754,2676,295,1,1,1
1755,1755,4562,199,1,1,1
1756,1756,3041,65,1,1,1
1757,1757,9618,221,2,1,1
1758,1758,5840,97,2,1,1
1759,1759,3672,281,3,1,1
1760,1760,1684,221,2,1,1
1761,1761,2202,230,3,1,1
1762,1762,4144,60,1,1,1
1763,1763,1292,230,2,1,1
1764,1764,6540,338,3,1,1
1765,1765,1215,327,1,1,1
1766,1766,9050,176,1,1,1
1767,1767,516,13,2,1,1
1768,1768,5796,318,1,1,1
