airport_key,airport_code,airport_name,airport_type,municipality,country_key
488,TDS,Sasereme Airport,small_airport,Sasereme,174
489,SKC,Suki Airport,small_airport,Suki,174
490,SXW,Sauren Airport,small_airport,Sauren,174
491,SWG,Satwag Airport,small_airport,Satwag,174
492,MBV,Masa Airport,small_airport,Masa,174
493,TIZ,Tari Airport,small_airport,Tari,174
494,TBG,Tabubil Airport,small_airport,Tabubil,174
495,TFM,Telefomin Airport,small_airport,Telefomin,174
496,TDB,Tetebedi Airport,small_airport,Tetebedi,174
497,TGL,Tagula Airport,small_airport,Sudest Island,174
498,TFB,Tifalmin Airport,small_airport,Tifalmin,174
499,TPI,Tapini Airport,small_airport,Tapini,174
500,RAB,Tokua Airport,medium_airport,Kokopo,174
501,TKW,Tekin Airport,small_airport,Tekin,174
502,KDQ,Kamberatoro Airport,small_airport,Kamberatoro Mission,174
503,TEP,Tep Tep Airport,small_airport,Teptep,174
504,TBQ,Tarabo Airport,small_airport,Tarabo,174
505,TSW,Tsewi Airport,small_airport,Tsewi,174
506,TRJ,Tarakbits Airport,small_airport,Tarakbits,174
507,TFI,Tufi Airport,small_airport,Tufi,174
508,TBE,Timbunke Airport,small_airport,Timbunke,174
509,TWY,Tawa Airport,small_airport,Tawa,174
510,TEO,Terapo Airport,small_airport,Terapo Mission,174
511,TKB,Tekadu Airport,small_airport,Tekadu,174
512,UMC,Umba Airport,small_airport,Umba,174
513,URU,Uroubi Airport,small_airport,Uroubi,174
514,UBI,Buin Airport,small_airport,Buin,174
515,AUV,Aumo Airport,small_airport,Aumo,174
516,GLP,Gulgubip Airport,small_airport,Gulgubip,174
517,UPR,Upiara Airport,small_airport,Upiara,174
518,KUX,Kuyol Airport,small_airport,Unknown,174
519,UVO,Uvol Airport,small_airport,Uvol,174
520,TLW,Talasea Airport,small_airport,Talasea,174
521,TCJ,Torembi Airport,small_airport,Torembi,174
522,VAI,Vanimo Airport,medium_airport,Vanimo,174
523,TON,Tonu Airport,small_airport,Tonu,174
524,WUV,Wuvulu Island Airport,small_airport,Wuvulu Island,174
525,WAO,Wabo Airport,small_airport,Wabo,174
526,WTT,Wantoat Airport,small_airport,Wantoat,174
527,WBM,Wapenamanda Airport,medium_airport,Wapenamanda,174
528,WAJ,Wawoi Falls Airport,small_airport,Wavoi Falls,174
529,AGL,Wanigela Airport,small_airport,Wanigela,174
530,WNU,Wanuma Airport,small_airport,Wanuma,174
531,WBC,Wapolu Airport,small_airport,Wapolu,174
532,WWK,Wewak International Airport,medium_airport,Wewak,174
533,WOA,Wonenara Airport,small_airport,Wonenara,174
534,WKN,Wakunai Airport,small_airport,Wakunai,174
535,WSU,Wasu Airport,small_airport,Wasu,174
536,WTP,Woitape Airport,small_airport,Fatima Mission,174
537,WUG,Wau Airport,small_airport,Wau,174
538,YVD,Yeva Airport,small_airport,Yeva,174
539,SMJ,Sim Airport,small_airport,Sim,174
540,TLO,Tol Airport,small_airport,Tol,174
541,WPM,Wipim Airport,small_airport,Wipim,174
542,WEP,Weam Airport,small_airport,Weam,174
543,AYY,Arugam Bay SPB,seaplane_base,Pottuvil,128
544,KYX,Yalumet Airport,small_airport,Yalumet,174
545,YEQ,Yenkis(Yankisa) Airport,small_airport,Unknown,174
546,TCK,Tinboli Airport,small_airport,Tinboli,174
547,LNF,Munbil Airport,small_airport,Unknown,174
548,RAX,Oram Airport,small_airport,Unknown,174
549,KPE,Yapsiei Airport,small_airport,Unknown,174
550,KSX,Yasuru Airport,small_airport,Yasuru,174
551,ZEN,Zenag Airport,small_airport,Zenag,174
552,SWR,Silur Airport,small_airport,Silur Mission,174
553,WUM,Wasum Airport,small_airport,Wasum,174
554,SIZ,Sissano Airport,small_airport,Sissano,174
555,OSG,Ossima Airport,small_airport,Ossima,174
556,ZXT,Zabrat Airport,medium_airport,Zabrat,15
557,HAE,Lava Falls Heliport,heliport,Supai Village,230
558,TPH,Tonopah Airport,small_airport,Tonopah,230
559,AZB,Amazon Bay Airport,small_airport,Unknown,174
560,GFR,Granville Airport,small_airport,Granville,230
561,LOU,Bowman Field,small_airport,Livermore Falls,230
562,BAJ,Bali Airport,small_airport,Unea Island,174
563,BCW,Benguera Island Airport,medium_airport,Benguera Island,157
564,BCZ,Milyakburra Airport,small_airport,Bickerton Island,13
565,SLS,Silistra Polkovnik Lambrinovo Air Base,closed,Polkovnik Lambrinovo,21
566,JAM,Bezmer Air Base,medium_airport,Bezmer,21
567,JEG,Aasiaat Airport,medium_airport,Aasiaat,82
568,LLU,Alluitsup Paa Heliport,heliport,Alluitsup Paa,82
569,QGQ,Attu Heliport,heliport,Attu,82
570,UAK,Narsarsuaq International Airport,large_airport,Narsarsuaq,82
571,JCH,Qasigiannguit Heliport,heliport,Qasigiannguit,82
572,CNP,Neerlerit Inaat Airport,medium_airport,Neerlerit Inaat,82
573,QFG,Eqalugaarsuit Heliport,heliport,Eqalugaarsuit,82
574,JGR,Kangilinnguit Heliport,heliport,Kangilinnguit,82
575,GOH,Nuuk International Airport,large_airport,Nuuk,82
576,JGO,Qeqertarsuaq Heliport,heliport,Qeqertarsuaq,82
577,QFI,Iginniarfik Heliport,heliport,Iginniarfik,82
578,QRY,Ikerassaarsuk Heliport,heliport,Ikerassaarsuk,82
579,XIQ,Ilimanaq Heliport,heliport,Ilimanaq,82
580,QJI,Ikamiut Heliport,heliport,Ikamiut,82
581,JJU,Qaqortoq Heliport,heliport,Qaqortoq,82
582,JAV,Ilulissat Airport,medium_airport,Ilulissat,82
583,QPW,Kangaatsiaq Heliport,heliport,Kangaatsiaq,82
584,KUS,Kulusuk Airport,medium_airport,Kulusuk,82
585,QJE,Kitsissuarsuit Heliport,heliport,Kitsissuarsuit,82
586,JSU,Maniitsoq Airport,small_airport,Maniitsoq,82
587,JNN,Nanortalik Heliport,heliport,Nanortalik,82
588,JNS,Narsaq Heliport,heliport,Narsaq,82
589,JFR,Paamiut Airport,small_airport,Paamiut,82
590,NAQ,Qaanaaq Airport,medium_airport,Qaanaaq,82
591,OBY,Ittoqqortoormiit Heliport,heliport,Ittoqqortoormiit,82
592,SFJ,Kangerlussuaq International Airport,large_airport,Kangerlussuaq,82
593,SGG,Sermiligaaq Heliport,heliport,Sermiligaaq,82
594,QOQ,Saarloq Heliport,heliport,Saarloq,82
595,JHS,Sisimiut Airport,medium_airport,Sisimiut,82
596,SAE,Saattut Heliport,heliport,Saattut,82
597,THU,Pituffik Space Base,large_airport,Pituffik,82
598,JUV,Upernavik Airport,small_airport,Upernavik,82
599,UMD,Uummannaq Heliport,heliport,Uummannaq,82
600,JQA,Qaarsut Airport,small_airport,Uummannaq,82
601,BHL,Bahía de los Ángeles Airport,small_airport,Ensenada,155
602,BHT,Brighton Downs Airport,small_airport,Brighton Downs,13
603,AEY,Akureyri International Airport,large_airport,Akureyri,107
604,BIU,Bildudalur Airport,small_airport,Bildudalur,107
605,BGJ,Borgarfjörður eystri Airport,small_airport,Borgarfjörður eystri,107
606,BJD,Bakkafjörður Airport,closed,Bakkafjörður,107
607,BLO,Blönduós Airport,small_airport,Blönduós,107
608,BQD,Búðardalur Airport,small_airport,Búðardalur,107
609,BXV,Breiðdalsvík Airport,small_airport,Breiðdalsvík,107
610,DJU,Djúpivogur Airport,small_airport,Djúpivogur,107
611,EGS,Egilsstaðir Airport,medium_airport,Egilsstaðir,107
612,FAS,Fáskrúðsfjörður Airport,closed,Fáskrúðsfjörður,107
613,FAG,Fagurhólsmýri Airport,small_airport,Fagurhólsmýri,107
614,GUU,Grundarfjörður Airport,small_airport,Grundarfjörður,107
615,GJR,Gjögur Airport,small_airport,Gjögur,107
616,GRY,Grímsey Airport,medium_airport,Grímsey/Sandvík,107
617,HVK,Hólmavík Airport,small_airport,Hólmavík,107
618,HFN,Hornafjörður Airport,medium_airport,Höfn,107
619,FLI,Holt Airport,closed,Flateyri,107
620,HZK,Húsavík Airport,medium_airport,Húsavík,107
621,HVM,Krókstaðarmelar Airport,small_airport,Hvammstangi,107
622,HLO,Ingjaldssanður Airport,closed,Onundarfjörður,107
623,IFJ,Ísafjörður Airport,medium_airport,Ísafjörður,107
624,KEF,Keflavik International Airport,large_airport,Reykjavík,107
625,OPA,Kópasker Airport,small_airport,Kópasker,107
626,SAK,Sauðárkrókur Airport,small_airport,Sauðárkrókur,107
627,NOR,Norðfjörður Airport,small_airport,Norðfjörður,107
628,OFJ,Ólafsfjörður Airport,closed,Ólafsfjörður,107
629,PFJ,Patreksfjörður Airport,closed,Patreksfjörður,107
630,RHA,Reykhólar Airport,small_airport,Reykhólar,107
631,OLI,Rif Airport,medium_airport,Rif,107
632,RFN,Raufarhöfn Airport,small_airport,Raufarhöfn,107
633,RKV,Reykjavík Domestic Airport,medium_airport,Reykjavík,107
634,MVA,Reykjahlíð Airport,small_airport,Myvatn,107
635,SIJ,Siglufjörður Airport,medium_airport,Siglufjörður,107
636,SYK,Stykkishólmur Airport,small_airport,Stykkishólmur,107
637,TEY,Þingeyri Airport,small_airport,Þingeyri,107
638,THO,Þórshöfn Airport,small_airport,Þórshöfn,107
639,VEY,Vestmannaeyjar Airport,medium_airport,Vestmannaeyjar,107
640,VPN,Vopnafjörður Airport,small_airport,Vopnafjörður,107
641,BJE,Baleela Airport,small_airport,Baleela Base Camp,194
642,BJQ,Bahja Airport,small_airport,Bahja,170
643,BJT,Bentota River Waterdrome,seaplane_base,Bentota,128
644,BMQ,Bamburi Airport,small_airport,Bamburi,113
645,BNF,Baranof Warm Springs Float and Seaplane Base,seaplane_base,Baranof,230
646,BNV,Boana Airport,small_airport,Boana,174
647,BVL,Baures Airport,small_airport,Baures,28
648,BOV,Boang Airport,small_airport,Boang Island,174
649,BQV,Bartlett Cove Seaplane Base,seaplane_base,Gustavus,230
650,TUZ,Tucumã Airport,closed,Tucumã,30
651,ZFA,Faro Airport,small_airport,Faro,30
652,STU,Santa Cruz Airport,small_airport,Santa Cruz,30
653,ATM,Altamira Airport,small_airport,Cachoeira Da Serra,30
654,AJU,Santa Maria Airport,small_airport,Barão de Melgaço,30
655,IPG,Ipiranga Airport,small_airport,Alto Taquari,30
656,SRA,Santa Rosa Airport,small_airport,Pacaraima,30
657,VDC,Glauber de Andrade Rocha Airport,medium_airport,Vitória da Conquista,30
658,AQM,Nova Vida Airport,small_airport,Santana do Araguaia,30
659,AJU,Santa Maria Airport,small_airport,Flores de Goiás,30
660,QNV,Aeroclube Airport,small_airport,Birigui,30
661,QNV,Aeroclube Airport,closed,Nova Iguaçu,30
662,CMP,Santana do Araguaia Airport,small_airport,Santana do Araguaia,30
663,URB,Urubupunga Airport,closed,Castilho,30
664,SWM,Suia-Missu Airport,closed,Alto Boa Vista,30
665,JCB,Santa Terezinha Airport,closed,Tapajara,30
666,QNV,Aeroclube Airport,closed,Sapiranga,30
667,LCB,Pontes e Lacerda Airport,closed,Pontes E Lacerda,30
668,PBV,Porto dos Gaúchos Airport,closed,Porto dos Gaúchos,30
669,ESI,Espinosa Airport,closed,Espinosa,30
670,QVR,Volta Redonda Airport,closed,Volta Redonda,30
671,LVB,Santana do Livramento Airport,closed,Santana do Livramento,30
672,AAI,Arraias Airport,small_airport,Arraias,30
673,ITN,Tertuliano Guedes de Pinho Airport,small_airport,Itabuna,30
674,QGS,Alagoinhas Airport,small_airport,Alagoinhas,30
675,LEP,Leopoldina Airport,small_airport,Leopoldina,30
676,SZP,Santa Paula Airport,small_airport,Ipiguá,30
677,CPU,Cururupu Airport,small_airport,Cururupu,30
678,CTQ,Santa Vitória do Palmar Airport,small_airport,Santa Vitória do Palmar,30
679,QGB,Limeira Airport,small_airport,Limeira,30
680,SDU,Santos Dumont Airport,small_airport,Novo Progresso,30
681,APY,Alto Parnaíba Airport,small_airport,Alto Parnaíba,30
682,JRN,Juruena Airport,small_airport,Juruena,30
683,STZ,Santa Terezinha Airport,small_airport,Santa Terezinha,30
684,MTG,Vila Bela da Santíssima Trindade Airport,small_airport,Vila Bela Da Santíssima Trindade,30
685,ALT,Alenquer Municipal Airport,small_airport,Alenquer,30
686,PID,Nassau Paradise Island Airport,closed,Nassau,31
687,CEL,Cape Eleuthera Airport,closed,Cape Eleuthera,31
688,NSB,Bimini North Seaplane Base,seaplane_base,Bimini,31
689,BSV,Besakoa Airport,small_airport,Besakoa,140
690,BTZ,Betong International Airport,medium_airport,Betong,215
691,SLG,Smith Field,small_airport,Ward,230
692,HUK,Hukuntsi Airport,small_airport,Hukuntsi,33
693,BWJ,Bawan Airport,small_airport,Unknown,174
694,BXL,Blue Lagoon Seaplane Base,seaplane_base,Nanuya Lailai Island,69
695,MHP,Minsk 1 Airport,closed,Minsk,34
696,BYA,Boundary Airport,small_airport,Boundary,230
697,BYL,Bella Yella Airport,small_airport,Beliyela,129
698,BYV,Beira Lake Seaplane Base,seaplane_base,Colombo,128
699,BCV,Hector Silva Airstrip,small_airport,Belmopan,35
700,BGK,Big Creek Airport,small_airport,Big Creek,35
701,CUK,Caye Caulker Airport,medium_airport,Caye Caulker,35
702,CYC,Caye Chapel Airport,medium_airport,Caye Chapel,35
703,CZH,Corozal Airport,medium_airport,Corozal,35
704,DGA,Dangriga Airport,medium_airport,Dangriga,35
705,INB,Independence Airport,small_airport,Independence,35
706,MDB,Melinda Airport,small_airport,Melinda,35
707,ORZ,H.E Alfredo Martinez (Tower Hill) Airstrip,small_airport,Orange Walk,35
708,PND,Punta Gorda Airport,small_airport,Punta Gorda,35
709,SJX,Sartaneja Airport,medium_airport,Sartaneja,35
710,SPR,John Greif II Airport,medium_airport,San Pedro,35
711,SQS,Matthew Spain Airport,small_airport,Spanish Lookout,35
712,STU,Santa Cruz Airport,small_airport,Santa Cruz,35
713,SVK,Silver Creek Airport,small_airport,Silver Creek,35
714,TZA,Sir Barry Bowen Municipal Airport,medium_airport,Belize City,35
715,BZB,Bazaruto Island Airport,medium_airport,Bazaruto Island,157
716,BZM,Bemolanga Airport,small_airport,Bemolanga,140
717,BLF,Mercer County Airport,small_airport,Aledo,230
718,SQC,Southern Cross Airport,small_airport,Williamstown,230
719,ASQ,Austin Airport,closed,Unknown,36
720,BGK,Big Creek Airport,closed,Big Creek,36
721,YYS,Blissville Airport,closed,Hoyt,36
722,CSI,Casino Airport,closed,Unknown,36
723,ZUM,Churchill Falls Airport,closed,Unknown,36
724,YLM,Clinton Creek Airport,closed,Clinton Creek Mine,36
725,YGY,Deception Airport,closed,Unknown,36
726,LVI,Livingstone Airport,closed,Unknown,36
727,YWO,Lupin Airport,closed,Lupin Mine,36
728,YAD,Moose Lake Airport,closed,Unknown,36
729,YMD,Mould Bay Airport,closed,Prince Patrick Is.,36
730,YDE,Paradise River Airport,closed,Paradise River,36
731,YYI,Rivers Airport,closed,Unknown,36
732,YSV,Saglek Airport,small_airport,Saglek,36
733,YAY,St. Anthony Airport,closed,Unknown,36
734,YTJ,Terrace Bay Airport,closed,"Terrace Bay, ON",36
735,YWN,Winisk Airport,closed,Winisk,36
736,YRR,Stuart Island Airstrip,small_airport,Big Bay,36
737,LDJ,Linden Airport,small_airport,Linden,36
738,YMV,Mary River Aerodrome,small_airport,Mary River,36
739,OCW,Warren Field,small_airport,Mount Brydges,36
740,SYY,Stornoway Airport,closed,Stornoway,36
741,SCG,Spring Creek Airport,closed,Elkwater,36
742,YTX,Telegraph Creek Airport,closed,Telegraph Creek,36
743,YGC,Grande Cache Airport,closed,Grande Cache,36
744,HAM,Hamburg Airport,closed,Manning,36
745,SLG,Smith Field,closed,Orton,36
746,YKZ,Buttonville Municipal Airport,closed,Toronto,36
747,YXD,Edmonton City Centre (Blatchford Field) Airport,closed,Edmonton,36
748,YXI,Bonnechere Airport,closed,Killaloe,36
749,YCV,Cartierville Airport,closed,Montreal,36
750,YBM,Bronson Creek Airport,closed,Bronson Creek,36
751,ZAA,Alice Arm/Silver City Seaplane Base,closed,Alice Arm,36
752,YGA,Lac Gagnon Seaplane Base,closed,Duhamel,36
753,YPI,Port Simpson Seaplane Base,closed,Lax Kw'alaams,36
754,MPN,Mount Pleasant Airport,closed,Ellerslie,36
755,YTU,Tasu Water Aerodrome,closed,Tasu,36
756,YVE,Vernon Airport,closed,Ottawa,36
757,LOB,San Rafael Airport,small_airport,San Rafael,230
758,YBW,Bedwell Harbour Seaplane Base,seaplane_base,Bedwell Harbour,36
759,YTP,Tofino Harbour Seaplane Base,seaplane_base,Tofino,36
760,ZNA,Nanaimo Harbour Water Aerodrome,seaplane_base,Nanaimo,36
761,YZZ,Trail Regional Airport,small_airport,Trail,36
762,YMB,Merritt Airport,small_airport,Merritt,36
763,YHH,Campbell River Seaplane Base,seaplane_base,Campbell River,36
764,YWS,Whistler/Green Lake Water Aerodrome,seaplane_base,Whistler,36
765,YBF,Bamfield Seaplane Base,seaplane_base,Bamfield,36
766,YIG,Big Bay Seaplane Base,seaplane_base,Stuart Island,36
767,CJH,Chilko Lake (Tsylos Park Lodge) Airport,small_airport,Chilko Lake,36
768,YPT,Pender Harbour Seaplane Base,seaplane_base,Sunshine Coast,36
769,ZOF,Ocean Falls Seaplane Base,seaplane_base,Ocean Falls,36
770,YCA,Courtenay Airpark,small_airport,Courtenay,36
771,CFQ,Creston Valley Regional Airport - Art Sutcliffe Field,small_airport,Creston,36
772,YAA,Anahim Lake Airport,medium_airport,Anahim Lake,36
773,DGF,Douglas Lake Airport,small_airport,Douglas Lake,36
774,JHL,Fort MacKay/Albian Aerodrome,small_airport,Albian Village,36
775,ZTS,Tahsis Seaplane Base,seaplane_base,Tahsis,36
776,DUQ,Duncan Airport,small_airport,Duncan,36
777,YHS,Sechelt-Gibsons Airport,small_airport,Sechelt,36
778,YKK,Kitkatla Seaplane Base,seaplane_base,Kitkatla,36
779,WPL,Powell Lake Seaplane Base,seaplane_base,Powell River,36
780,XQU,Qualicum Beach Airport,medium_airport,Qualicum Beach,36
781,YMP,Port McNeill Airport,small_airport,Port McNeill,36
782,YRN,Rivers Inlet Seaplane Base,seaplane_base,Rivers Inlet,36
783,YTG,Sullivan Bay Seaplane Base,seaplane_base,Sullivan Bay,36
784,YMU,Mansons Landing Seaplane Base,seaplane_base,Mansons Landing,36
785,YAV,Mayne Island Seaplane Base,seaplane_base,Miners Bay,36
786,YSX,Bella Bella/Shearwater Seaplane Base,seaplane_base,Bella Bella,36
787,YGG,Ganges Seaplane Base,seaplane_base,Salt Spring Island,36
788,YTB,Hartley Bay Seaplane Base,seaplane_base,Hartley Bay,36
789,YZA,Cache Creek-Ashcroft Regional Airport,medium_airport,Cache Creek,36
790,ZEL,Bella Bella (Campbell Island) Airport,medium_airport,Bella Bella,36
791,CBC,Cherrabun Airport,small_airport,Unknown,13
792,YPB,Alberni Valley Regional Airport,small_airport,Port Alberni,36
793,YBO,Bob Quinn Lake Airport,small_airport,Bob Quinn Lake,36
794,TNS,Tungsten (Cantung) Airport,small_airport,Tungsten,36
795,TUX,Tumbler Ridge Airport,small_airport,Tumbler Ridge,36
796,YWM,Williams Harbour Airport,small_airport,Williams Harbour,36
797,YSO,Postville Airport,small_airport,Postville,36
798,YBI,Black Tickle Airport,small_airport,Black Tickle,36
799,YFX,St. Lewis (Fox Harbour) Airport,small_airport,St. Lewis,36
800,YHA,Port Hope Simpson Airport,small_airport,Port Hope Simpson,36
801,YRG,Rigolet Airport,small_airport,Rigolet,36
802,BKR,Bokoro Airport,small_airport,Bokoro,38
803,BRS,Bristol Airport,small_airport,Florenceville-Bristol,36
804,DVK,Diavik Airport,small_airport,Diavik,36
805,JOJ,Doris Lake,small_airport,Hope Bay,36
806,ZFW,Fairview Airport,small_airport,Fairview,36
807,YJP,Jasper-Hinton Airport,small_airport,Hinton,36
808,YLE,Whatì Airport,small_airport,Whatì,36
809,YDC,Drayton Valley Industrial Airport,small_airport,Drayton Valley,36
810,NML,Fort McMurray / Mildred Lake Airport,small_airport,Fort McMurray,36
811,CFM,Conklin (Leismer) Airport,small_airport,Conklin,36
812,ZSP,St. Paul Airport,small_airport,St. Paul,36
813,OBX,Obo Airport,small_airport,Obo,39
814,KOL,Koumala Airport,closed,Koumala,39
815,GDA,Gounda Airport,closed,Gounda,39
816,GSL,Taltheilei Narrows Airport,small_airport,Taltheilei Narrows,36
817,XMP,Macmillan Pass Airport,small_airport,Macmillan Pass,36
818,DAS,Great Bear Lake Airport,small_airport,Great Bear Lake,36
819,YFI,Fort Mackay / Firebag,small_airport,Suncor Energy Site,36
820,YOE,Donnelly Airport,small_airport,Donnelly,36
821,TIL,Cheadle Airport,small_airport,Cheadle,36
822,OKG,Okoyo Airport,small_airport,Okoyo,40
823,CGA,Craig Seaplane Base,seaplane_base,Craig,230
824,CGG,Casiguran Airport,small_airport,Casiguran,175
825,GHK,Gahcho Kue,small_airport,Kennedy Lake,36
826,ZIN,Interlaken Air Base,closed,Interlaken,41
827,ACO,Ascona Airport,closed,Ascona,41
828,CHP,Circle Hot Springs Airport,small_airport,Circle Hot Springs,230
829,CIV,Chomley Seaplane Base,seaplane_base,Chomley,230
830,LRQ,Laurie River Airport,small_airport,Laurie River,36
831,YDJ,Hatchet Lake Airport,small_airport,Hatchet Lake,36
832,YDU,Kasba Lake Airport,small_airport,Kasba Lake,36
833,YFL,Fort Reliance Seaplane Base,seaplane_base,Fort Reliance,36
